,indicator,group,state,subgroup,week,week_label,value,lowci,highci,confidence_interval,quartile_range
672,Symptoms of Depressive Disorder,By State,Minnesota,Minnesota,4,May 21 - May 26,17.7,14.1,21.8,14.1 - 21.8,17.2-20.9
673,Symptoms of Depressive Disorder,By State,Mississippi,Mississippi,4,May 21 - May 26,27.7,24,31.6,24.0 - 31.6,25.9-31.1
674,Symptoms of Depressive Disorder,By State,Missouri,Missouri,4,May 21 - May 26,24.3,19.6,29.5,19.6 - 29.5,23.0-25.8
675,Symptoms of Depressive Disorder,By State,Montana,Montana,4,May 21 - May 26,22.2,18.4,26.5,18.4 - 26.5,21.0-22.9
676,Symptoms of Depressive Disorder,By State,Nebraska,Nebraska,4,May 21 - May 26,17.2,13.9,20.8,13.9 - 20.8,17.2-20.9
677,Symptoms of Depressive Disorder,By State,Nevada,Nevada,4,May 21 - May 26,27.1,24.2,30.2,24.2 - 30.2,25.9-31.1
678,Symptoms of Depressive Disorder,By State,New Hampshire,New Hampshire,4,May 21 - May 26,22.2,18.4,26.3,18.4 - 26.3,21.0-22.9
679,Symptoms of Depressive Disorder,By State,New Jersey,New Jersey,4,May 21 - May 26,22.9,19.4,26.6,19.4 - 26.6,21.0-22.9
680,Symptoms of Depressive Disorder,By State,New Mexico,New Mexico,4,May 21 - May 26,28.7,24.2,33.5,24.2 - 33.5,25.9-31.1
681,Symptoms of Depressive Disorder,By State,New York,New York,4,May 21 - May 26,23.7,20,27.8,20.0 - 27.8,23.0-25.8
682,Symptoms of Depressive Disorder,By State,North Carolina,North Carolina,4,May 21 - May 26,22.1,18.5,26.1,18.5 - 26.1,21.0-22.9
683,Symptoms of Depressive Disorder,By State,North Dakota,North Dakota,4,May 21 - May 26,19.8,14.8,25.7,14.8 - 25.7,17.2-20.9
684,Symptoms of Depressive Disorder,By State,Ohio,Ohio,4,May 21 - May 26,27.4,23.5,31.6,23.5 - 31.6,25.9-31.1
685,Symptoms of Depressive Disorder,By State,Oklahoma,Oklahoma,4,May 21 - May 26,27.5,24.3,30.9,24.3 - 30.9,25.9-31.1
686,Symptoms of Depressive Disorder,By State,Oregon,Oregon,4,May 21 - May 26,24.2,21,27.6,21.0 - 27.6,23.0-25.8
687,Symptoms of Depressive Disorder,By State,Pennsylvania,Pennsylvania,4,May 21 - May 26,25.9,22.4,29.6,22.4 - 29.6,25.9-31.1
688,Symptoms of Depressive Disorder,By State,Rhode Island,Rhode Island,4,May 21 - May 26,21.4,17.1,26.4,17.1 - 26.4,21.0-22.9
689,Symptoms of Depressive Disorder,By State,South Carolina,South Carolina,4,May 21 - May 26,21.7,17.3,26.6,17.3 - 26.6,21.0-22.9
690,Symptoms of Depressive Disorder,By State,South Dakota,South Dakota,4,May 21 - May 26,25.8,21,31.1,21.0 - 31.1,23.0-25.8
691,Symptoms of Depressive Disorder,By State,Tennessee,Tennessee,4,May 21 - May 26,22.5,19.1,26.1,19.1 - 26.1,21.0-22.9
692,Symptoms of Depressive Disorder,By State,Texas,Texas,4,May 21 - May 26,28.8,25.1,32.8,25.1 - 32.8,25.9-31.1
693,Symptoms of Depressive Disorder,By State,Utah,Utah,4,May 21 - May 26,24.9,20.6,29.5,20.6 - 29.5,23.0-25.8
694,Symptoms of Depressive Disorder,By State,Vermont,Vermont,4,May 21 - May 26,19.4,14.8,24.7,14.8 - 24.7,17.2-20.9
695,Symptoms of Depressive Disorder,By State,Virginia,Virginia,4,May 21 - May 26,22.3,19.4,25.5,19.4 - 25.5,21.0-22.9
696,Symptoms of Depressive Disorder,By State,Washington,Washington,4,May 21 - May 26,22.2,19.2,25.5,19.2 - 25.5,21.0-22.9
697,Symptoms of Depressive Disorder,By State,West Virginia,West Virginia,4,May 21 - May 26,22,17.4,27.2,17.4 - 27.2,21.0-22.9
698,Symptoms of Depressive Disorder,By State,Wisconsin,Wisconsin,4,May 21 - May 26,20.8,16.5,25.6,16.5 - 25.6,17.2-20.9
699,Symptoms of Depressive Disorder,By State,Wyoming,Wyoming,4,May 21 - May 26,18.8,14.5,23.7,14.5 - 23.7,17.2-20.9
700,Symptoms of Anxiety Disorder,National Estimate,United States,United States,4,May 21 - May 26,29.4,28.8,30.1,28.8 - 30.1,
701,Symptoms of Anxiety Disorder,By Age,United States,18 - 29 years,4,May 21 - May 26,39.1,36.8,41.3,36.8 - 41.3,
702,Symptoms of Anxiety Disorder,By Age,United States,30 - 39 years,4,May 21 - May 26,35.2,33.7,36.8,33.7 - 36.8,
703,Symptoms of Anxiety Disorder,By Age,United States,40 - 49 years,4,May 21 - May 26,31.4,29.8,33.1,29.8 - 33.1,
704,Symptoms of Anxiety Disorder,By Age,United States,50 - 59 years,4,May 21 - May 26,29.3,27.8,31,27.8 - 31.0,
705,Symptoms of Anxiety Disorder,By Age,United States,60 - 69 years,4,May 21 - May 26,22.2,20.7,23.8,20.7 - 23.8,
706,Symptoms of Anxiety Disorder,By Age,United States,70 - 79 years,4,May 21 - May 26,15,13.1,17,13.1 - 17.0,
707,Symptoms of Anxiety Disorder,By Age,United States,80 years and above,4,May 21 - May 26,17.1,10.9,25.1,10.9 - 25.1,
708,Symptoms of Anxiety Disorder,By Gender,United States,Male,4,May 21 - May 26,25.4,24.4,26.3,24.4 - 26.3,
709,Symptoms of Anxiety Disorder,By Gender,United States,Female,4,May 21 - May 26,33.2,32.3,34.2,32.3 - 34.2,
710,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,4,May 21 - May 26,36.3,33.5,39.2,33.5 - 39.2,
711,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",4,May 21 - May 26,27.6,26.7,28.5,26.7 - 28.5,
712,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",4,May 21 - May 26,30.2,27.8,32.7,27.8 - 32.7,
713,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",4,May 21 - May 26,22.2,19.6,25,19.6 - 25.0,
714,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",4,May 21 - May 26,38.6,34.5,42.9,34.5 - 42.9,
715,Symptoms of Anxiety Disorder,By Education,United States,Less than a high school diploma,4,May 21 - May 26,40.6,36.8,44.5,36.8 - 44.5,
716,Symptoms of Anxiety Disorder,By Education,United States,High school diploma or GED,4,May 21 - May 26,29.5,27.9,31.1,27.9 - 31.1,
717,Symptoms of Anxiety Disorder,By Education,United States,Some college/Associate's degree,4,May 21 - May 26,32.4,31.3,33.6,31.3 - 33.6,
718,Symptoms of Anxiety Disorder,By Education,United States,Bachelor's degree or higher,4,May 21 - May 26,23.7,22.9,24.6,22.9 - 24.6,
719,Symptoms of Anxiety Disorder,By State,Alabama,Alabama,4,May 21 - May 26,25.2,20.7,30.1,20.7 - 30.1,24.8-28.6
720,Symptoms of Anxiety Disorder,By State,Alaska,Alaska,4,May 21 - May 26,31.6,27,36.5,27.0 - 36.5,30.7-36.0
721,Symptoms of Anxiety Disorder,By State,Arizona,Arizona,4,May 21 - May 26,29.3,25.6,33.3,25.6 - 33.3,28.7-30.6
722,Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,4,May 21 - May 26,28.6,23.1,34.5,23.1 - 34.5,24.8-28.6
723,Symptoms of Anxiety Disorder,By State,California,California,4,May 21 - May 26,30.4,27.4,33.6,27.4 - 33.6,28.7-30.6
724,Symptoms of Anxiety Disorder,By State,Colorado,Colorado,4,May 21 - May 26,28.8,25.2,32.6,25.2 - 32.6,28.7-30.6
725,Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,4,May 21 - May 26,24.7,20.9,28.8,20.9 - 28.8,19.6-24.7
726,Symptoms of Anxiety Disorder,By State,Delaware,Delaware,4,May 21 - May 26,24.2,19.9,29,19.9 - 29.0,19.6-24.7
727,Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,4,May 21 - May 26,29.9,25,35.1,25.0 - 35.1,28.7-30.6
728,Symptoms of Anxiety Disorder,By State,Florida,Florida,4,May 21 - May 26,34.1,31.2,37.2,31.2 - 37.2,30.7-36.0
729,Symptoms of Anxiety Disorder,By State,Georgia,Georgia,4,May 21 - May 26,32.6,28.6,36.8,28.6 - 36.8,30.7-36.0
730,Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,4,May 21 - May 26,19.6,16.1,23.4,16.1 - 23.4,19.6-24.7
731,Symptoms of Anxiety Disorder,By State,Idaho,Idaho,4,May 21 - May 26,22.1,17.3,27.5,17.3 - 27.5,19.6-24.7
732,Symptoms of Anxiety Disorder,By State,Illinois,Illinois,4,May 21 - May 26,30.3,26.2,34.7,26.2 - 34.7,28.7-30.6
733,Symptoms of Anxiety Disorder,By State,Indiana,Indiana,4,May 21 - May 26,30.5,27.2,34,27.2 - 34.0,28.7-30.6
734,Symptoms of Anxiety Disorder,By State,Iowa,Iowa,4,May 21 - May 26,20.6,17.1,24.6,17.1 - 24.6,19.6-24.7
735,Symptoms of Anxiety Disorder,By State,Kansas,Kansas,4,May 21 - May 26,30.1,26.2,34.3,26.2 - 34.3,28.7-30.6
736,Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,4,May 21 - May 26,30.8,25.8,36.2,25.8 - 36.2,30.7-36.0
737,Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,4,May 21 - May 26,36,30.8,41.4,30.8 - 41.4,30.7-36.0
738,Symptoms of Anxiety Disorder,By State,Maine,Maine,4,May 21 - May 26,24.5,19.8,29.7,19.8 - 29.7,19.6-24.7
739,Symptoms of Anxiety Disorder,By State,Maryland,Maryland,4,May 21 - May 26,25.8,21.8,30,21.8 - 30.0,24.8-28.6
740,Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,4,May 21 - May 26,25.5,22,29.2,22.0 - 29.2,24.8-28.6
741,Symptoms of Anxiety Disorder,By State,Michigan,Michigan,4,May 21 - May 26,27.5,23.7,31.5,23.7 - 31.5,24.8-28.6
742,Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,4,May 21 - May 26,22.8,19.4,26.6,19.4 - 26.6,19.6-24.7
743,Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,4,May 21 - May 26,31.9,27.5,36.5,27.5 - 36.5,30.7-36.0
744,Symptoms of Anxiety Disorder,By State,Missouri,Missouri,4,May 21 - May 26,29,24.3,34.1,24.3 - 34.1,28.7-30.6
745,Symptoms of Anxiety Disorder,By State,Montana,Montana,4,May 21 - May 26,24.3,20,29,20.0 - 29.0,19.6-24.7
746,Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,4,May 21 - May 26,22.6,19.6,25.7,19.6 - 25.7,19.6-24.7
747,Symptoms of Anxiety Disorder,By State,Nevada,Nevada,4,May 21 - May 26,35.6,31.6,39.8,31.6 - 39.8,30.7-36.0
748,Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,4,May 21 - May 26,24.6,21,28.4,21.0 - 28.4,19.6-24.7
749,Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,4,May 21 - May 26,26.2,22.3,30.5,22.3 - 30.5,24.8-28.6
750,Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,4,May 21 - May 26,35.4,30.5,40.6,30.5 - 40.6,30.7-36.0
751,Symptoms of Anxiety Disorder,By State,New York,New York,4,May 21 - May 26,30.6,26.8,34.5,26.8 - 34.5,28.7-30.6
752,Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,4,May 21 - May 26,27.5,24.1,31.2,24.1 - 31.2,24.8-28.6
753,Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,4,May 21 - May 26,22.1,17,27.8,17.0 - 27.8,19.6-24.7
754,Symptoms of Anxiety Disorder,By State,Ohio,Ohio,4,May 21 - May 26,29.8,25.3,34.6,25.3 - 34.6,28.7-30.6
755,Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,4,May 21 - May 26,27.3,23.2,31.6,23.2 - 31.6,24.8-28.6
756,Symptoms of Anxiety Disorder,By State,Oregon,Oregon,4,May 21 - May 26,32.1,28.3,36.2,28.3 - 36.2,30.7-36.0
757,Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,4,May 21 - May 26,28,24.4,31.8,24.4 - 31.8,24.8-28.6
758,Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,4,May 21 - May 26,30.6,25.8,35.7,25.8 - 35.7,28.7-30.6
759,Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,4,May 21 - May 26,27,22.7,31.6,22.7 - 31.6,24.8-28.6
760,Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,4,May 21 - May 26,30.4,24.6,36.6,24.6 - 36.6,28.7-30.6
761,Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,4,May 21 - May 26,29.6,25.5,33.9,25.5 - 33.9,28.7-30.6
762,Symptoms of Anxiety Disorder,By State,Texas,Texas,4,May 21 - May 26,32.6,29,36.3,29.0 - 36.3,30.7-36.0
763,Symptoms of Anxiety Disorder,By State,Utah,Utah,4,May 21 - May 26,25.5,21.9,29.4,21.9 - 29.4,24.8-28.6
764,Symptoms of Anxiety Disorder,By State,Vermont,Vermont,4,May 21 - May 26,23.3,18.5,28.7,18.5 - 28.7,19.6-24.7
765,Symptoms of Anxiety Disorder,By State,Virginia,Virginia,4,May 21 - May 26,28.7,25.1,32.5,25.1 - 32.5,28.7-30.6
766,Symptoms of Anxiety Disorder,By State,Washington,Washington,4,May 21 - May 26,26.8,23.8,29.9,23.8 - 29.9,24.8-28.6
767,Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,4,May 21 - May 26,34.5,28.8,40.5,28.8 - 40.5,30.7-36.0
768,Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,4,May 21 - May 26,24.7,21,28.6,21.0 - 28.6,19.6-24.7
769,Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,4,May 21 - May 26,24,19.7,28.8,19.7 - 28.8,19.6-24.7
770,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,4,May 21 - May 26,34.3,33.6,35.1,33.6 - 35.1,
771,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,18 - 29 years,4,May 21 - May 26,46.6,44,49.2,44.0 - 49.2,
772,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,30 - 39 years,4,May 21 - May 26,39.5,37.9,41.1,37.9 - 41.1,
773,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,40 - 49 years,4,May 21 - May 26,35.7,34.2,37.4,34.2 - 37.4,
774,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,50 - 59 years,4,May 21 - May 26,33.7,32,35.4,32.0 - 35.4,
775,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,60 - 69 years,4,May 21 - May 26,27.4,25.7,29.1,25.7 - 29.1,
776,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,70 - 79 years,4,May 21 - May 26,18.8,16.5,21.2,16.5 - 21.2,
777,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,80 years and above,4,May 21 - May 26,20.1,14,27.5,14.0 - 27.5,
778,Symptoms of Anxiety Disorder or Depressive Disorder,By Gender,United States,Male,4,May 21 - May 26,30.3,29.1,31.5,29.1 - 31.5,
779,Symptoms of Anxiety Disorder or Depressive Disorder,By Gender,United States,Female,4,May 21 - May 26,38.1,37,39.2,37.0 - 39.2,
780,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,4,May 21 - May 26,41.5,38.6,44.5,38.6 - 44.5,
781,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",4,May 21 - May 26,32.3,31.4,33.3,31.4 - 33.3,
782,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",4,May 21 - May 26,35.6,32.9,38.3,32.9 - 38.3,
783,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",4,May 21 - May 26,27.6,24.5,30.8,24.5 - 30.8,
784,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",4,May 21 - May 26,43.4,39.5,47.4,39.5 - 47.4,
785,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Less than a high school diploma,4,May 21 - May 26,47.7,43.4,52.1,43.4 - 52.1,
786,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,High school diploma or GED,4,May 21 - May 26,35.3,33.6,37.1,33.6 - 37.1,
787,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Some college/Associate's degree,4,May 21 - May 26,37.6,36.4,38.8,36.4 - 38.8,
788,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Bachelor's degree or higher,4,May 21 - May 26,27,26.1,27.9,26.1 - 27.9,
789,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,Alabama,4,May 21 - May 26,28.8,23.9,34,23.9 - 34.0,24.8-29.5
790,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,Alaska,4,May 21 - May 26,36.4,31.5,41.4,31.5 - 41.4,35.6-41.4
791,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,Arizona,4,May 21 - May 26,35.5,31.3,39.8,31.3 - 39.8,33.2-35.5
792,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,Arkansas,4,May 21 - May 26,33.8,28.4,39.6,28.4 - 39.6,33.2-35.5
793,Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,California,4,May 21 - May 26,36.2,32.8,39.7,32.8 - 39.7,35.6-41.4
794,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,Colorado,4,May 21 - May 26,33.5,29.8,37.4,29.8 - 37.4,33.2-35.5
795,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,Connecticut,4,May 21 - May 26,28,23.5,32.7,23.5 - 32.7,24.8-29.5
796,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,Delaware,4,May 21 - May 26,31.1,26.6,35.9,26.6 - 35.9,29.6-33.1
797,Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,District of Columbia,4,May 21 - May 26,34.2,28.5,40.2,28.5 - 40.2,33.2-35.5
798,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,Florida,4,May 21 - May 26,39.1,36.3,41.9,36.3 - 41.9,35.6-41.4
799,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,Georgia,4,May 21 - May 26,37.5,33.3,41.8,33.3 - 41.8,35.6-41.4
800,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,Hawaii,4,May 21 - May 26,26.6,21.9,31.7,21.9 - 31.7,24.8-29.5
801,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,Idaho,4,May 21 - May 26,24.8,20,30.2,20.0 - 30.2,24.8-29.5
802,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,Illinois,4,May 21 - May 26,35.6,30.8,40.5,30.8 - 40.5,35.6-41.4
803,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,Indiana,4,May 21 - May 26,35.2,31.8,38.7,31.8 - 38.7,33.2-35.5
804,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,Iowa,4,May 21 - May 26,25.9,21.7,30.4,21.7 - 30.4,24.8-29.5
805,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,Kansas,4,May 21 - May 26,33.2,29.2,37.4,29.2 - 37.4,33.2-35.5
806,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,Kentucky,4,May 21 - May 26,34.7,29.2,40.4,29.2 - 40.4,33.2-35.5
807,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,Louisiana,4,May 21 - May 26,41.4,36,47.1,36.0 - 47.1,35.6-41.4
808,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,Maine,4,May 21 - May 26,27.8,23.5,32.4,23.5 - 32.4,24.8-29.5
809,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,Maryland,4,May 21 - May 26,31.6,27.6,35.9,27.6 - 35.9,29.6-33.1
810,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,Massachusetts,4,May 21 - May 26,29.5,25.8,33.4,25.8 - 33.4,24.8-29.5
811,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,Michigan,4,May 21 - May 26,32.8,28.7,37,28.7 - 37.0,29.6-33.1
812,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,Minnesota,4,May 21 - May 26,26.1,22.4,30,22.4 - 30.0,24.8-29.5
813,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,Mississippi,4,May 21 - May 26,37.8,33.1,42.7,33.1 - 42.7,35.6-41.4
814,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,Missouri,4,May 21 - May 26,32.9,28.2,37.9,28.2 - 37.9,29.6-33.1
815,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,Montana,4,May 21 - May 26,30.7,25.8,36,25.8 - 36.0,29.6-33.1
816,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,Nebraska,4,May 21 - May 26,28.1,24.7,31.6,24.7 - 31.6,24.8-29.5
817,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,Nevada,4,May 21 - May 26,40.7,36.6,45,36.6 - 45.0,35.6-41.4
818,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,New Hampshire,4,May 21 - May 26,31.1,26.9,35.6,26.9 - 35.6,29.6-33.1
819,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,New Jersey,4,May 21 - May 26,31.1,27.5,35,27.5 - 35.0,29.6-33.1
820,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,New Mexico,4,May 21 - May 26,39.1,34.4,43.9,34.4 - 43.9,35.6-41.4
821,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,New York,4,May 21 - May 26,34.4,30.5,38.5,30.5 - 38.5,33.2-35.5
822,Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,North Carolina,4,May 21 - May 26,32.3,28.5,36.2,28.5 - 36.2,29.6-33.1
823,Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,North Dakota,4,May 21 - May 26,28.1,22.6,34.2,22.6 - 34.2,24.8-29.5
824,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,Ohio,4,May 21 - May 26,34.6,30.9,38.5,30.9 - 38.5,33.2-35.5
825,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,Oklahoma,4,May 21 - May 26,32.8,28.9,36.9,28.9 - 36.9,29.6-33.1
826,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,Oregon,4,May 21 - May 26,35.3,31.4,39.4,31.4 - 39.4,33.2-35.5
827,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,Pennsylvania,4,May 21 - May 26,33.9,30,38,30.0 - 38.0,33.2-35.5
828,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,Rhode Island,4,May 21 - May 26,33.8,28.8,39.1,28.8 - 39.1,33.2-35.5
829,Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,South Carolina,4,May 21 - May 26,32.2,27.3,37.3,27.3 - 37.3,29.6-33.1
830,Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,South Dakota,4,May 21 - May 26,36.3,30.7,42.2,30.7 - 42.2,35.6-41.4
831,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,Tennessee,4,May 21 - May 26,33.1,28.9,37.5,28.9 - 37.5,29.6-33.1
832,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,Texas,4,May 21 - May 26,37.7,33.8,41.7,33.8 - 41.7,35.6-41.4
833,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,Utah,4,May 21 - May 26,31.9,27.5,36.5,27.5 - 36.5,29.6-33.1
834,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,Vermont,4,May 21 - May 26,28.8,23.3,34.8,23.3 - 34.8,24.8-29.5
835,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,Virginia,4,May 21 - May 26,33.1,29.8,36.5,29.8 - 36.5,29.6-33.1
